<p style="text-align:justify;">Inline style là cách sử dụng css như thế nào?</p>	Khai báo css ngay trong thẻ HTML (nội tuyến).	Khai báo css trong trong file.	Khai báo css trong một file riêng.	Không cần khai báo CSS.	Khai báo css ngay trong thẻ HTML (nội tuyến).	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khai báo css ngay trong thẻ HTML (nội tuyến).</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Khai báo css ngay trong thẻ HTML là Inline style.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.2.1. Vai trò của CSS.</p>
<p style="text-align:justify;">Các CSS rule có thể được áp dụng cho?</p>	Flash	Illustrator	Áp dụng một cách chọn lọc đối với bất cứ thành phần nào trên trang web.	Photoshop	Áp dụng một cách chọn lọc đối với bất cứ thành phần nào trên trang web.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Áp dụng một cách chọn lọc đối với bất cứ thành phần nào trên trang web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: CSS có thể áp dụng cho tất cả các thành phần trên trang web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.2.1. Vai trò của CSS.</p>
<p style="text-align:justify;">Đâu là một trong số những phương thức đặt CSS?</p>	Show	Layer	Fill	external style	external style	<p><span style="font-weight: bold;">Đáp án đúng là</span>: external style</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Một trong những phương thức sử dụng CSS là external style.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.2.1. Vai trò của CSS.</p>
<p style="text-align:justify;">JavaScript có thể làm gì trong trang web?</p>	Tạo các hiệu ứng trong trang web như slide show, carousel, tab...	Javascript định dạng trang web hiển thị trong 1 hình chữ nhật.	Javascript không thể giúp trang web tạo hiệu ứng.	Javascript định dạng trang web hiển thị trong 1 hình vuông.	Tạo các hiệu ứng trong trang web như slide show, carousel, tab...	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Tạo các hiệu ứng trong trang web như slide show, carousel, tab...</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: JavaScript có thể Tạo các hiệu ứng trong trang web như slide show, carousel, tab...</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Mục đích của JavaScript là gì?</p>	JavaScript được tạo ra với mục đích tạo nên các thẻ cho trang web.	JavaScript được tạo ra với mục đích tạo nên tính tương tác cho trang web.	JavaScript được tạo ra với mục đích tạo nên định dạng cho trang web.	JavaScript được tạo ra với mục đích tạo nên định dạng và các thẻ cho trang web.	JavaScript được tạo ra với mục đích tạo nên tính tương tác cho trang web.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: JavaScript được tạo ra với mục đích tạo nên tính tương tác cho trang web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: JavaScript được tạo ra với mục đích tạo nên tính tương tác cho trang web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Thẻ &lt;input type=”Submit” dùng để làm gì?</p>	Tạo một nút lệnh dùng để gửi tin trong form đi.	Tạo một ô text để nhập dữ liệu.	Tạo một nút lệnh dùng để xóa thông tin trong form.	Dùng để nhập liệu.	Tạo một nút lệnh dùng để gửi tin trong form đi.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Tạo một nút lệnh dùng để gửi tin trong form đi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: &lt;input type=”Submit” dùng để gửi dữ liệu trong form.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Hãy chỉ ra đáp án đúng?</p>	HTML giúp bố trí thông tin, CSS giúp định dạng thông tin, JavaScript giúp tính toán và tạo hành động theo tình huống.	HTML giúp bố trí thông tin, CSS giúp xử lý sự kiện, JavaScript giúp tính toán và tạo hành động theo tình huống.	HTML không giúp gì trong quá trình tạo trang web.	HTML giúp xử lý sự kiện, CSS giúp định dạng thông tin, JavaScript giúp tính toán và tạo hành động theo tình huống.	HTML giúp bố trí thông tin, CSS giúp định dạng thông tin, JavaScript giúp tính toán và tạo hành động theo tình huống.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: HTML giúp bố trí thông tin, CSS giúp định dạng thông tin, JavaScript giúp tính toán và tạo hành động theo tình huống.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: HTML giúp bố trí thông tin, CSS giúp định dạng thông tin, JavaScript giúp tính toán và tạo hành động theo tình huống.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Thẻ &lt;textarea &gt;&lt;/textarea&gt; dùng để làm gì?</p>	Tạo một ô password.	Tạo một textbox cho phép nhập liệu nhiều dòng.	Dùng để hiển thị hình ảnh.	Tạo một ô text để nhập dữ liệu 1 dòng.	Tạo một textbox cho phép nhập liệu nhiều dòng.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Tạo một textbox cho phép nhập liệu nhiều dòng.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: &lt;textarea &gt;&lt;/textarea&gt; dùng để nhập nhiều dòng dữ liệu.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Thẻ &lt;input type='Password'&gt; dùng để làm gì?</p>	Tạo một ô text để nhập dữ liệu 1 dòng.	Tạo một textbox cho phép nhập liệu nhiều dòng.	Dùng để hiển thị hình ảnh.	Tạo một ô password.	Tạo một ô password.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Tạo một ô password.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: &lt;input type='Password'&gt; dùng để nhập password.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Trong Javascript sự kiện Onchange thực hiện khi nào?</p>	Khi một đối tượng trong form có focus.	Khi một đối tượng trong form mất focus.	Khi click chuột vào nút lệnh.	Xảy ra khi giá trị của một trường trong form được người dùng thay đổi.	Xảy ra khi giá trị của một trường trong form được người dùng thay đổi.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Xảy ra khi giá trị của một trường trong form được người dùng thay đổi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Onchange xảy ra khi giá trị của một trường trong form được người dùng thay đổi.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Trong Javascript sự kiện OnUnload thực hiện khi nào?</p>	Khi di chuyển chuột qua.	Khi click chuột.	Khi bắt đầu chương trình chạy.	Khi kết thúc một chương trình.	Khi kết thúc một chương trình.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khi kết thúc một chương trình.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: OnUnload thực hiện khi kết thúc chương trình.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Trong Javascript đoạn mã sau cho ra kết quả gì?</p><p style="text-align:justify;">&lt;script&gt;function kiemtra(){window.open("<a href="http://google.com&quot;">http://google.com"</a>;,"Chao");}&lt;/script&gt;&lt;/head&gt;&lt;body onload ="kiemtra()"&gt;&lt;/body&gt;</p>	Khi chạy thì một trang khác&nbsp; được hiện ra.	Không chạy được vì sai.	Hiện một trang vnn duy nhất.	Khi kết thúc thì một site khác hiện ra.	Khi chạy thì một trang khác&nbsp; được hiện ra.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khi chạy thì một trang khác&nbsp; được hiện ra.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: window.open là hàm mở một trang web.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Trong Javascript sự kiện Onblur thực hiện khi nào?</p>	Khi một đối tượng trong form có focus.	Khi một đối tượng trong form mất focus.	Khi di chuyển con chuột qua form.	Khi click chuột vào nút lệnh.	Khi một đối tượng trong form mất focus.	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khi một đối tượng trong form mất focus.</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Onblur thực hiện khi một đối tượng mất focus.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 2: Tương tác dữ liệu giữa Javascript và HTML, Mục 2.1. Giới thiệu Javascript.</p>
<p style="text-align:justify;">Khai báo css theo cách internal style bắt buộc phải khai báo như thế nào?</p>	Khai báo trong cặp thẻ &lt;a&gt;&lt;/a&gt;	Khái báo trong cặp thẻ &lt;js&gt;&lt;/js&gt;	Khai báo trong cặp thẻ &lt;style&gt;&lt;/style&gt;	Khai báo trong cặp thẻ &lt;img&gt;&lt;/img&gt;	Khai báo trong cặp thẻ &lt;style&gt;&lt;/style&gt;	<p><span style="font-weight: bold;">Đáp án đúng là</span>: Khai báo trong cặp thẻ &lt;style&gt;&lt;/style&gt;</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Khi sử dụng internal style, người ta dùng &lt;style&gt;&lt;/style&gt;</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.2.1. Vai trò của CSS.</p>
<p style="text-align:justify;">Các ngôn ngữ kịch bản được dùng để xây dựng các trang web tương tác hay các website thương mại điện tử được phân thành mấy loại chính?</p>	3 loại.	4 loại.	2 loại: phía máy khách (client-side) và phía máy chủ (server-side).	1 loại.	2 loại: phía máy khách (client-side) và phía máy chủ (server-side).	<p><span style="font-weight: bold;">Đáp án đúng là</span>: 2 loại: phía máy khách (client-side) và phía máy chủ (server-side).</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: Trang web hoạt động theo mô hình client-server.</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.1. Giới thiệu HTML.</p>
<p style="text-align:justify;">Cặp thẻ &lt;head&gt;&lt;/head&gt; được đặt nằm trong cặp thẻ nào sau đây?</p>	&lt;show&gt;&lt;/show&gt;	&lt;body&gt;&lt;/body&gt;	&lt;a&gt;&lt;/a&gt;	&lt;html&gt;&lt;/html&gt;	&lt;html&gt;&lt;/html&gt;	<p><span style="font-weight: bold;">Đáp án đúng là</span>: &lt;html&gt;&lt;/html&gt;</p><p style="text-align:justify;"><span style="font-weight: bold;">Vì</span>: &lt;head&gt;&lt;/head&gt; nằm trong &lt;html&gt;&lt;/html&gt;</p><p style="text-align:justify;"><span style="font-weight: bold;">Tham khảo</span>: Bài 1: Xây dựng giao diện web với HTML và CSS, Mục 1.1. Giới thiệu HTML.</p>
